id,title,price,imageUrl,createAt
2876,Behold the Man,3.97,https://picsum.photos/200/300?random=1,1641972043285
2877,Everything is Illuminated,3.35,https://picsum.photos/200/300?random=1,1641972043285
2878,"If Not Now, When?",6.84,https://picsum.photos/200/300?random=1,1641972043285
2879,Things Fall Apart,10.71,https://picsum.photos/200/300?random=1,1641972043285
2880,The Daffodil Sky,3.58,https://picsum.photos/200/300?random=1,1641972043285
2881,In a Glass Darkly,11.05,https://picsum.photos/200/300?random=1,1641972043285
2882,Cabbages and Kings,10.62,https://picsum.photos/200/300?random=1,1641972043285
2883,The Line of Beauty,9.4,https://picsum.photos/200/300?random=1,1641972043285
2884,A Handful of Dust,10.33,https://picsum.photos/200/300?random=1,1641972043285
2885,Great Work of Time,13.34,https://picsum.photos/200/300?random=1,1641972043285
2886,Blue Remembered Earth,12.42,https://picsum.photos/200/300?random=1,1641972043285
2887,The Yellow Meads of Asphodel,11.49,https://picsum.photos/200/300?random=1,1641972043285
2888,No Longer at Ease,8.26,https://picsum.photos/200/300?random=1,1641972043285
2889,Arms and the Man,6.05,https://picsum.photos/200/300?random=1,1641972043285
2890,The Daffodil Sky,4.76,https://picsum.photos/200/300?random=1,1641972043285
2891,Moab Is My Washpot,8.21,https://picsum.photos/200/300?random=1,1641972043285
2892,Tender Is the Night,11.72,https://picsum.photos/200/300?random=1,1641972043285
2893,Rosemary Sutcliff,6.16,https://picsum.photos/200/300?random=1,1641972043285
2894,To Your Scattered Bodies Go,4.16,https://picsum.photos/200/300?random=1,1641972043285
2895,The Parliament of Man,8.18,https://picsum.photos/200/300?random=1,1641972043285
2896,In Death Ground,12.69,https://picsum.photos/200/300?random=1,1641972043285
2897,Sleep the Brave,3.65,https://picsum.photos/200/300?random=1,1641972043285
2898,Recalled to Life,9.82,https://picsum.photos/200/300?random=1,1641972043285
2899,The Painted Veil,10.79,https://picsum.photos/200/300?random=1,1641972043285
2900,The Moving Toyshop,7.35,https://picsum.photos/200/300?random=1,1641972043285
2901,The Sun Also Rises,3.04,https://picsum.photos/200/300?random=1,1641972043285
2902,Dance Dance Dance,10.08,https://picsum.photos/200/300?random=1,1641972043285
2903,Arms and the Man,4.83,https://picsum.photos/200/300?random=1,1641972043285
2904,No Longer at Ease,12.99,https://picsum.photos/200/300?random=1,1641972043285
2905,A Passage to India,4.74,https://picsum.photos/200/300?random=1,1641972043286
2906,The Monkey's Raincoat,12.87,https://picsum.photos/200/300?random=1,1641972043286
2907,In Death Ground,7.75,https://picsum.photos/200/300?random=1,1641972043286
2908,A Catskill Eagle,10.51,https://picsum.photos/200/300?random=1,1641972043286
2909,In Death Ground,6.01,https://picsum.photos/200/300?random=1,1641972043286
2910,The Road Less Traveled,3.42,https://picsum.photos/200/300?random=1,1641972043286
2911,Blithe Spirit,5.6,https://picsum.photos/200/300?random=1,1641972043286
2912,Terrible Swift Sword,10.45,https://picsum.photos/200/300?random=1,1641972043286
2913,Paths of Glory,8.68,https://picsum.photos/200/300?random=1,1641972043286
2914,A Darkling Plain,6.32,https://picsum.photos/200/300?random=1,1641972043286
2915,Of Human Bondage,13.24,https://picsum.photos/200/300?random=1,1641972043286
2916,The Glory and the Dream,8.53,https://picsum.photos/200/300?random=1,1641972043286
2917,Blood's a Rover,10.57,https://picsum.photos/200/300?random=1,1641972043286
2918,The Skull Beneath the Skin,6.6,https://picsum.photos/200/300?random=1,1641972043286
2919,Death Be Not Proud,4.79,https://picsum.photos/200/300?random=1,1641972043286
2920,By Grand Central Station I Sat Down and Wept,3.14,https://picsum.photos/200/300?random=1,1641972043286
2921,Paths of Glory,11.45,https://picsum.photos/200/300?random=1,1641972043286
2922,Jesting Pilate,10.43,https://picsum.photos/200/300?random=1,1641972043286
2923,Of Human Bondage,5.46,https://picsum.photos/200/300?random=1,1641972043286
2924,Vile Bodies,11.73,https://picsum.photos/200/300?random=1,1641972043286
2925,Specimen Days,5.07,https://picsum.photos/200/300?random=1,1641972043286
2926,"Those Barren Leaves, Thrones, Dominations",6.6,https://picsum.photos/200/300?random=1,1641972043286
2927,As I Lay Dying,11.87,https://picsum.photos/200/300?random=1,1641972043286
2928,"Look Homeward, Angel",10.12,https://picsum.photos/200/300?random=1,1641972043286
2929,For a Breath I Tarry,11.79,https://picsum.photos/200/300?random=1,1641972043286
2930,The Soldier's Art,9.06,https://picsum.photos/200/300?random=1,1641972043286
2931,Consider the Lilies,6.52,https://picsum.photos/200/300?random=1,1641972043286
2932,It's a Battlefield,10.68,https://picsum.photos/200/300?random=1,1641972043286
2933,Clouds of Witness,10.19,https://picsum.photos/200/300?random=1,1641972043286
2934,Oh! To be in England,3.08,https://picsum.photos/200/300?random=1,1641972043286
2935,An Acceptable Time,12.93,https://picsum.photos/200/300?random=1,1641972043286
2936,The Heart Is Deceitful Above All Things,5.97,https://picsum.photos/200/300?random=1,1641972043286
2937,Taming a Sea Horse,7.18,https://picsum.photos/200/300?random=1,1641972043286
2938,Wildfire at Midnight,8.41,https://picsum.photos/200/300?random=1,1641972043286
2939,The Waste Land,7.12,https://picsum.photos/200/300?random=1,1641972043286
2940,Have His Carcase,6.79,https://picsum.photos/200/300?random=1,1641972043286
2941,Things Fall Apart,12.67,https://picsum.photos/200/300?random=1,1641972043286
2942,Down to a Sunless Sea,3.01,https://picsum.photos/200/300?random=1,1641972043286
2943,The Moon by Night,3.75,https://picsum.photos/200/300?random=1,1641972043286
2944,I Know Why the Caged Bird Sings,8.86,https://picsum.photos/200/300?random=1,1641972043286
2945,Now Sleeps the Crimson Petal,4.12,https://picsum.photos/200/300?random=1,1641972043286
2946,A Catskill Eagle,5.62,https://picsum.photos/200/300?random=1,1641972043286
2947,Françoise Sagan,12.36,https://picsum.photos/200/300?random=1,1641972043286
2948,The Other Side of Silence,4.45,https://picsum.photos/200/300?random=1,1641972043286
2949,Unweaving the Rainbow,9.39,https://picsum.photos/200/300?random=1,1641972043286
2950,Paths of Glory,6.84,https://picsum.photos/200/300?random=1,1641972043286
2951,Wildfire at Midnight,9.58,https://picsum.photos/200/300?random=1,1641972043286
2952,The Glory and the Dream,10.12,https://picsum.photos/200/300?random=1,1641972043286
2953,The Way of All Flesh,7.46,https://picsum.photos/200/300?random=1,1641972043286
2954,Where Angels Fear to Tread,10.29,https://picsum.photos/200/300?random=1,1641972043286
2955,Unweaving the Rainbow,5.5,https://picsum.photos/200/300?random=1,1641972043286
2956,Beyond the Mexique Bay,11.91,https://picsum.photos/200/300?random=1,1641972043286
2957,Tender Is the Night,11.6,https://picsum.photos/200/300?random=1,1641972043286
2958,No Highway,6.99,https://picsum.photos/200/300?random=1,1641972043286
2959,I Sing the Body Electric,9.57,https://picsum.photos/200/300?random=1,1641972043286
2960,The Proper Study,9.82,https://picsum.photos/200/300?random=1,1641972043286
2961,The Moving Finger,6.45,https://picsum.photos/200/300?random=1,1641972043286
2962,The Wealth of Nations,7.51,https://picsum.photos/200/300?random=1,1641972043286
2963,Infinite Jest,4.67,https://picsum.photos/200/300?random=1,1641972043286
2964,To Your Scattered Bodies Go,4.8,https://picsum.photos/200/300?random=1,1641972043286
2965,Look to Windward,12.78,https://picsum.photos/200/300?random=1,1641972043286
2966,I Know Why the Caged Bird Sings,6.7,https://picsum.photos/200/300?random=1,1641972043286
2967,The Moving Finger,12.32,https://picsum.photos/200/300?random=1,1641972043286
2968,A Scanner Darkly,3.46,https://picsum.photos/200/300?random=1,1641972043286
2969,Precious Bane,7.76,https://picsum.photos/200/300?random=1,1641972043286
2970,The Little Foxes,11.66,https://picsum.photos/200/300?random=1,1641972043286
2971,Eyeless in Gaza,5.87,https://picsum.photos/200/300?random=1,1641972043286
2972,Great Work of Time,7.24,https://picsum.photos/200/300?random=1,1641972043286
2973,Bury My Heart at Wounded Knee,10.48,https://picsum.photos/200/300?random=1,1641972043286
2974,Great Work of Time,3.53,https://picsum.photos/200/300?random=1,1641972043286
2975,The Golden Apples of the Sun,6.21,https://picsum.photos/200/300?random=1,1641972043286
2976,Terrible Swift Sword,5.35,https://picsum.photos/200/300?random=1,1641972043286
2977,The Doors of Perception,6.86,https://picsum.photos/200/300?random=1,1641972043286
2978,The Daffodil Sky,4.27,https://picsum.photos/200/300?random=1,1641972043286
2979,The Mirror Crack'd from Side to Side,12.59,https://picsum.photos/200/300?random=1,1641972043286
2980,The Proper Study,5.89,https://picsum.photos/200/300?random=1,1641972043286
2981,A Swiftly Tilting Planet,9.96,https://picsum.photos/200/300?random=1,1641972043286
2982,In a Glass Darkly,9.57,https://picsum.photos/200/300?random=1,1641972043286
2983,Dance Dance Dance,7.32,https://picsum.photos/200/300?random=1,1641972043286
2984,The Waste Land,6.99,https://picsum.photos/200/300?random=1,1641972043286
2985,Recalled to Life,11.93,https://picsum.photos/200/300?random=1,1641972043286
2986,A Time to Kill,12.56,https://picsum.photos/200/300?random=1,1641972043286
2987,No Country for Old Men,6.57,https://picsum.photos/200/300?random=1,1641972043286
2988,Sleep the Brave,11.76,https://picsum.photos/200/300?random=1,1641972043286
2989,The Lathe of Heaven,6.63,https://picsum.photos/200/300?random=1,1641972043286
2990,The Torment of Others,4.1,https://picsum.photos/200/300?random=1,1641972043286
2991,Jacob Have I Loved,10.48,https://picsum.photos/200/300?random=1,1641972043286
2992,The Wealth of Nations,6.37,https://picsum.photos/200/300?random=1,1641972043286
2993,A Scanner Darkly,12.15,https://picsum.photos/200/300?random=1,1641972043286
2994,Fear and Trembling,9.32,https://picsum.photos/200/300?random=1,1641972043286
2995,Quo Vadis,11.45,https://picsum.photos/200/300?random=1,1641972043286
2996,When the Green Woods Laugh,3.55,https://picsum.photos/200/300?random=1,1641972043286
2997,Great Work of Time,6.35,https://picsum.photos/200/300?random=1,1641972043286
2998,Great Work of Time,10.59,https://picsum.photos/200/300?random=1,1641972043286
2999,The Glory and the Dream,3.28,https://picsum.photos/200/300?random=1,1641972043286
3000,The Mermaids Singing,11.85,https://picsum.photos/200/300?random=1,1641972043287
3001,A Time of Gifts,11.52,https://picsum.photos/200/300?random=1,1641972043287
3002,The Widening Gyre,5.84,https://picsum.photos/200/300?random=1,1641972043287
3003,Mr Standfast,7.59,https://picsum.photos/200/300?random=1,1641972043287
3004,The Green Bay Tree,12.96,https://picsum.photos/200/300?random=1,1641972043287
3005,The Last Temptation,6.5,https://picsum.photos/200/300?random=1,1641972043287
3006,Carrion Comfort,3.95,https://picsum.photos/200/300?random=1,1641972043287
3007,Edna O'Brien,4.99,https://picsum.photos/200/300?random=1,1641972043287
3008,Great Work of Time,5.96,https://picsum.photos/200/300?random=1,1641972043287
3009,Now Sleeps the Crimson Petal,12.52,https://picsum.photos/200/300?random=1,1641972043287
3010,To Say Nothing of the Dog,10.28,https://picsum.photos/200/300?random=1,1641972043287
3011,"Absalom, Absalom!",7.83,https://picsum.photos/200/300?random=1,1641972043287
3012,Time of our Darkness,7.33,https://picsum.photos/200/300?random=1,1641972043287
3013,The Other Side of Silence,5.45,https://picsum.photos/200/300?random=1,1641972043287
3014,Gone with the Wind,8.45,https://picsum.photos/200/300?random=1,1641972043287
3015,Stranger in a Strange Land,8.06,https://picsum.photos/200/300?random=1,1641972043287
3016,"Alone on a Wide, Wide Sea",4.1,https://picsum.photos/200/300?random=1,1641972043287
3017,Down to a Sunless Sea,10.53,https://picsum.photos/200/300?random=1,1641972043287
3018,O Jerusalem!,5.83,https://picsum.photos/200/300?random=1,1641972043287
3019,The Way of All Flesh,10.49,https://picsum.photos/200/300?random=1,1641972043287
3020,The Moving Toyshop,8.34,https://picsum.photos/200/300?random=1,1641972043287
3021,Waiting for the Barbarians,12.95,https://picsum.photos/200/300?random=1,1641972043287
3022,Some Buried Caesar,3.27,https://picsum.photos/200/300?random=1,1641972043287
3023,Bury My Heart at Wounded Knee,8.39,https://picsum.photos/200/300?random=1,1641972043287
3024,A Passage to India,8.64,https://picsum.photos/200/300?random=1,1641972043287
3025,The House of Mirth,13.03,https://picsum.photos/200/300?random=1,1641972043287
3026,For Whom the Bell Tolls,11.91,https://picsum.photos/200/300?random=1,1641972043287
3027,Edna O'Brien,5.04,https://picsum.photos/200/300?random=1,1641972043287
3028,A Passage to India,10.34,https://picsum.photos/200/300?random=1,1641972043287
3029,Behold the Man,8.02,https://picsum.photos/200/300?random=1,1641972043287
3030,Moab Is My Washpot,9.28,https://picsum.photos/200/300?random=1,1641972043287
3031,The Green Bay Tree,9.54,https://picsum.photos/200/300?random=1,1641972043287
3032,The Lathe of Heaven,6.61,https://picsum.photos/200/300?random=1,1641972043287
3033,Time To Murder And Create,3.42,https://picsum.photos/200/300?random=1,1641972043287
3034,The Yellow Meads of Asphodel,6.34,https://picsum.photos/200/300?random=1,1641972043287
3035,Fame Is the Spur,4.75,https://picsum.photos/200/300?random=1,1641972043287
3036,The Waste Land,4.03,https://picsum.photos/200/300?random=1,1641972043287
3037,Everything is Illuminated,10.58,https://picsum.photos/200/300?random=1,1641972043287
3038,Stranger in a Strange Land,6.55,https://picsum.photos/200/300?random=1,1641972043287
3039,Time of our Darkness,4.79,https://picsum.photos/200/300?random=1,1641972043287
3040,A Swiftly Tilting Planet,12.0,https://picsum.photos/200/300?random=1,1641972043287
3041,The Moving Finger,12.53,https://picsum.photos/200/300?random=1,1641972043287
3042,The Mirror Crack'd from Side to Side,7.09,https://picsum.photos/200/300?random=1,1641972043287
3043,As I Lay Dying,4.16,https://picsum.photos/200/300?random=1,1641972043287
3044,The Moon by Night,7.02,https://picsum.photos/200/300?random=1,1641972043287
3045,Stranger in a Strange Land,8.06,https://picsum.photos/200/300?random=1,1641972043287
3046,O Jerusalem!,7.83,https://picsum.photos/200/300?random=1,1641972043287
3047,The Parliament of Man,11.98,https://picsum.photos/200/300?random=1,1641972043287
3048,To Your Scattered Bodies Go,5.94,https://picsum.photos/200/300?random=1,1641972043287
3049,Pale Kings and Princes,12.92,https://picsum.photos/200/300?random=1,1641972043287
3050,Recalled to Life,10.21,https://picsum.photos/200/300?random=1,1641972043287
3051,Tiger! Tiger!,12.85,https://picsum.photos/200/300?random=1,1641972043287
3052,The Little Foxes,4.32,https://picsum.photos/200/300?random=1,1641972043287
3053,The Far-Distant Oxus,5.49,https://picsum.photos/200/300?random=1,1641972043287
3054,Rosemary Sutcliff,11.7,https://picsum.photos/200/300?random=1,1641972043287
3055,The Little Foxes,9.21,https://picsum.photos/200/300?random=1,1641972043287
3056,Cabbages and Kings,7.95,https://picsum.photos/200/300?random=1,1641972043287
3057,A Summer Bird-Cage,9.29,https://picsum.photos/200/300?random=1,1641972043287
3058,Pale Kings and Princes,6.43,https://picsum.photos/200/300?random=1,1641972043287
3059,The Golden Bowl,12.79,https://picsum.photos/200/300?random=1,1641972043287
3060,I Sing the Body Electric,7.8,https://picsum.photos/200/300?random=1,1641972043287
3061,Time of our Darkness,10.94,https://picsum.photos/200/300?random=1,1641972043287
3062,The Road Less Traveled,5.28,https://picsum.photos/200/300?random=1,1641972043287
3063,A Swiftly Tilting Planet,3.46,https://picsum.photos/200/300?random=1,1641972043287
3064,To Sail Beyond the Sunset,3.47,https://picsum.photos/200/300?random=1,1641972043287
3065,Blue Remembered Earth,7.2,https://picsum.photos/200/300?random=1,1641972043287
3066,Of Mice and Men,10.69,https://picsum.photos/200/300?random=1,1641972043287
3067,Frequent Hearses,10.96,https://picsum.photos/200/300?random=1,1641972043287
3068,Of Mice and Men,12.18,https://picsum.photos/200/300?random=1,1641972043287
3069,The Heart Is a Lonely Hunter,3.42,https://picsum.photos/200/300?random=1,1641972043287
3070,Blood's a Rover,9.08,https://picsum.photos/200/300?random=1,1641972043287
3071,Stranger in a Strange Land,13.39,https://picsum.photos/200/300?random=1,1641972043287
3072,It's a Battlefield,9.62,https://picsum.photos/200/300?random=1,1641972043287
3073,Waiting for the Barbarians,9.26,https://picsum.photos/200/300?random=1,1641972043287
3074,Tender Is the Night,5.67,https://picsum.photos/200/300?random=1,1641972043287
3075,Blood's a Rover,3.45,https://picsum.photos/200/300?random=1,1641972043287
3076,I Sing the Body Electric,7.69,https://picsum.photos/200/300?random=1,1641972043287
3077,A Passage to India,3.44,https://picsum.photos/200/300?random=1,1641972043287
3078,No Highway,12.61,https://picsum.photos/200/300?random=1,1641972043287
3079,Eyeless in Gaza,7.68,https://picsum.photos/200/300?random=1,1641972043287
3080,Oh! To be in England,5.09,https://picsum.photos/200/300?random=1,1641972043287
3081,The Moon by Night,12.51,https://picsum.photos/200/300?random=1,1641972043287
3082,Have His Carcase,9.81,https://picsum.photos/200/300?random=1,1641972043287
3083,I Know Why the Caged Bird Sings,6.89,https://picsum.photos/200/300?random=1,1641972043287
3084,For Whom the Bell Tolls,7.1,https://picsum.photos/200/300?random=1,1641972043287
3085,The Heart Is Deceitful Above All Things,8.66,https://picsum.photos/200/300?random=1,1641972043287
3086,Paths of Glory,7.13,https://picsum.photos/200/300?random=1,1641972043287
3087,Noli Me Tangere,10.8,https://picsum.photos/200/300?random=1,1641972043287
3088,Mother Night,6.88,https://picsum.photos/200/300?random=1,1641972043287
3089,Moab Is My Washpot,3.52,https://picsum.photos/200/300?random=1,1641972043287
3090,A Scanner Darkly,12.54,https://picsum.photos/200/300?random=1,1641972043287
3091,Surprised by Joy,10.39,https://picsum.photos/200/300?random=1,1641972043288
3092,Dulce et Decorum Est,11.64,https://picsum.photos/200/300?random=1,1641972043288
3093,Brandy of the Damned,6.71,https://picsum.photos/200/300?random=1,1641972043288
3094,The Doors of Perception,6.98,https://picsum.photos/200/300?random=1,1641972043288
3095,Of Human Bondage,7.44,https://picsum.photos/200/300?random=1,1641972043288
3096,The Soldier's Art,6.81,https://picsum.photos/200/300?random=1,1641972043288
3097,Oh! To be in England,10.53,https://picsum.photos/200/300?random=1,1641972043288
3098,The Moving Toyshop,11.03,https://picsum.photos/200/300?random=1,1641972043288
3099,Shall not Perish,7.45,https://picsum.photos/200/300?random=1,1641972043288
3100,Butter In a Lordly Dish,8.7,https://picsum.photos/200/300?random=1,1641972043288
3101,Let Us Now Praise Famous Men,5.8,https://picsum.photos/200/300?random=1,1641972043288
3102,The House of Mirth,12.8,https://picsum.photos/200/300?random=1,1641972043288
3103,As I Lay Dying,9.71,https://picsum.photos/200/300?random=1,1641972043288
3104,Bury My Heart at Wounded Knee,6.99,https://picsum.photos/200/300?random=1,1641972043288
3105,Precious Bane,3.5,https://picsum.photos/200/300?random=1,1641972043288
3106,In Death Ground,10.49,https://picsum.photos/200/300?random=1,1641972043288
3107,Noli Me Tangere,3.7,https://picsum.photos/200/300?random=1,1641972043288
3108,The Man Within,13.2,https://picsum.photos/200/300?random=1,1641972043288
3109,Blithe Spirit,5.05,https://picsum.photos/200/300?random=1,1641972043288
3110,A Handful of Dust,10.23,https://picsum.photos/200/300?random=1,1641972043288
3111,Brandy of the Damned,5.68,https://picsum.photos/200/300?random=1,1641972043288
3112,What's Become of Waring,10.38,https://picsum.photos/200/300?random=1,1641972043288
3113,The Painted Veil,7.39,https://picsum.photos/200/300?random=1,1641972043288
3114,Now Sleeps the Crimson Petal,10.92,https://picsum.photos/200/300?random=1,1641972043288
3115,Lilies of the Field,13.16,https://picsum.photos/200/300?random=1,1641972043288
3116,Edna O'Brien,6.92,https://picsum.photos/200/300?random=1,1641972043288
3117,A Scanner Darkly,11.56,https://picsum.photos/200/300?random=1,1641972043288
3118,Rosemary Sutcliff,6.38,https://picsum.photos/200/300?random=1,1641972043288
3119,Where Angels Fear to Tread,6.34,https://picsum.photos/200/300?random=1,1641972043288
3120,Things Fall Apart,13.3,https://picsum.photos/200/300?random=1,1641972043288
3121,The Glory and the Dream,5.32,https://picsum.photos/200/300?random=1,1641972043288
3122,Cabbages and Kings,7.18,https://picsum.photos/200/300?random=1,1641972043288
3123,Taming a Sea Horse,8.19,https://picsum.photos/200/300?random=1,1641972043288
3124,Dulce et Decorum Est,6.94,https://picsum.photos/200/300?random=1,1641972043288
3125,Françoise Sagan,8.04,https://picsum.photos/200/300?random=1,1641972043288
3126,The Glory and the Dream,5.53,https://picsum.photos/200/300?random=1,1641972043288
3127,To Your Scattered Bodies Go,13.05,https://picsum.photos/200/300?random=1,1641972043288
3128,The Widening Gyre,7.1,https://picsum.photos/200/300?random=1,1641972043288
3129,Noli Me Tangere,11.09,https://picsum.photos/200/300?random=1,1641972043288
3130,Stranger in a Strange Land,11.8,https://picsum.photos/200/300?random=1,1641972043288
3131,"Ah, Wilderness!",13.06,https://picsum.photos/200/300?random=1,1641972043288
3132,This Side of Paradise,11.25,https://picsum.photos/200/300?random=1,1641972043288
3133,"If Not Now, When?",4.89,https://picsum.photos/200/300?random=1,1641972043288
3134,A Monstrous Regiment of Women,9.95,https://picsum.photos/200/300?random=1,1641972043288
3135,A Time of Gifts,12.23,https://picsum.photos/200/300?random=1,1641972043288
3136,Where Angels Fear to Tread,3.06,https://picsum.photos/200/300?random=1,1641972043288
3137,The Wings of the Dove,11.51,https://picsum.photos/200/300?random=1,1641972043288
3138,To Sail Beyond the Sunset,11.92,https://picsum.photos/200/300?random=1,1641972043288
3139,The Widening Gyre,3.87,https://picsum.photos/200/300?random=1,1641972043288
3140,The Last Temptation,12.3,https://picsum.photos/200/300?random=1,1641972043288
3141,Behold the Man,5.82,https://picsum.photos/200/300?random=1,1641972043288
3142,Waiting for the Barbarians,8.75,https://picsum.photos/200/300?random=1,1641972043288
3143,No Country for Old Men,8.12,https://picsum.photos/200/300?random=1,1641972043288
3144,The Wings of the Dove,10.43,https://picsum.photos/200/300?random=1,1641972043288
3145,The Lathe of Heaven,11.34,https://picsum.photos/200/300?random=1,1641972043288
3146,Time To Murder And Create,9.27,https://picsum.photos/200/300?random=1,1641972043288
3147,The Mermaids Singing,5.07,https://picsum.photos/200/300?random=1,1641972043288
3148,Carrion Comfort,11.8,https://picsum.photos/200/300?random=1,1641972043288
3149,Many Waters,11.36,https://picsum.photos/200/300?random=1,1641972043288
3150,Edna O'Brien,6.97,https://picsum.photos/200/300?random=1,1641972043288
3151,The Way of All Flesh,9.18,https://picsum.photos/200/300?random=1,1641972043288
3152,That Good Night,8.5,https://picsum.photos/200/300?random=1,1641972043288
3153,An Acceptable Time,7.55,https://picsum.photos/200/300?random=1,1641972043288
3154,Vile Bodies,12.29,https://picsum.photos/200/300?random=1,1641972043288
3155,In a Dry Season,7.91,https://picsum.photos/200/300?random=1,1641972043288
3156,It's a Battlefield,4.17,https://picsum.photos/200/300?random=1,1641972043288
3157,East of Eden,7.73,https://picsum.photos/200/300?random=1,1641972043288
3158,Consider Phlebas,12.18,https://picsum.photos/200/300?random=1,1641972043288
3159,Everything is Illuminated,10.53,https://picsum.photos/200/300?random=1,1641972043288
3160,Look to Windward,11.55,https://picsum.photos/200/300?random=1,1641972043288
3161,By Grand Central Station I Sat Down and Wept,5.2,https://picsum.photos/200/300?random=1,1641972043288
3162,Mother Night,5.92,https://picsum.photos/200/300?random=1,1641972043288
3163,Consider Phlebas,6.01,https://picsum.photos/200/300?random=1,1641972043288
3164,An Evil Cradling,5.88,https://picsum.photos/200/300?random=1,1641972043288
3165,Edna O'Brien,6.02,https://picsum.photos/200/300?random=1,1641972043288
3166,I Will Fear No Evil,11.44,https://picsum.photos/200/300?random=1,1641972043288
3167,Everything is Illuminated,10.63,https://picsum.photos/200/300?random=1,1641972043288
3168,Pale Kings and Princes,10.78,https://picsum.photos/200/300?random=1,1641972043288
3169,Pale Kings and Princes,5.97,https://picsum.photos/200/300?random=1,1641972043288
3170,The Way Through the Woods,3.46,https://picsum.photos/200/300?random=1,1641972043288
3171,Consider the Lilies,8.18,https://picsum.photos/200/300?random=1,1641972043288
3172,Recalled to Life,6.76,https://picsum.photos/200/300?random=1,1641972043288
3173,To a God Unknown,5.43,https://picsum.photos/200/300?random=1,1641972043288
3174,Arms and the Man,8.09,https://picsum.photos/200/300?random=1,1641972043288
3175,A Many-Splendoured Thing,6.78,https://picsum.photos/200/300?random=1,1641972043288
3176,In a Dry Season,9.55,https://picsum.photos/200/300?random=1,1641972043288
3177,The Proper Study,8.38,https://picsum.photos/200/300?random=1,1641972043288
3178,Blood's a Rover,10.25,https://picsum.photos/200/300?random=1,1641972043288
3179,A Farewell to Arms,5.65,https://picsum.photos/200/300?random=1,1641972043288
3180,O Jerusalem!,13.0,https://picsum.photos/200/300?random=1,1641972043288
3181,Clouds of Witness,9.84,https://picsum.photos/200/300?random=1,1641972043289
3182,The Grapes of Wrath,7.68,https://picsum.photos/200/300?random=1,1641972043289
3183,The Heart Is Deceitful Above All Things,11.2,https://picsum.photos/200/300?random=1,1641972043289
3184,Nine Coaches Waiting,12.16,https://picsum.photos/200/300?random=1,1641972043289
3185,"Ah, Wilderness!",8.5,https://picsum.photos/200/300?random=1,1641972043289
3186,All Passion Spent,10.73,https://picsum.photos/200/300?random=1,1641972043289
3187,Nine Coaches Waiting,8.12,https://picsum.photos/200/300?random=1,1641972043289
3188,His Dark Materials,5.2,https://picsum.photos/200/300?random=1,1641972043289
3189,I Sing the Body Electric,3.8,https://picsum.photos/200/300?random=1,1641972043289
3190,A Handful of Dust,5.46,https://picsum.photos/200/300?random=1,1641972043289
3191,"The World, the Flesh and the Devil",9.31,https://picsum.photos/200/300?random=1,1641972043289
3192,The Proper Study,5.91,https://picsum.photos/200/300?random=1,1641972043289
3193,Many Waters,3.84,https://picsum.photos/200/300?random=1,1641972043289
3194,Mother Night,11.71,https://picsum.photos/200/300?random=1,1641972043289
3195,Blue Remembered Earth,10.82,https://picsum.photos/200/300?random=1,1641972043289
3196,A Glass of Blessings,8.28,https://picsum.photos/200/300?random=1,1641972043289
3197,It's a Battlefield,10.72,https://picsum.photos/200/300?random=1,1641972043289
3198,Butter In a Lordly Dish,5.47,https://picsum.photos/200/300?random=1,1641972043289
3199,Behold the Man,4.86,https://picsum.photos/200/300?random=1,1641972043289
3200,"Absalom, Absalom!",11.93,https://picsum.photos/200/300?random=1,1641972043289
3201,The Way Through the Woods,4.33,https://picsum.photos/200/300?random=1,1641972043289
3202,Some Buried Caesar,4.59,https://picsum.photos/200/300?random=1,1641972043289
3203,The Doors of Perception,7.13,https://picsum.photos/200/300?random=1,1641972043289
3204,The Needle's Eye,9.39,https://picsum.photos/200/300?random=1,1641972043289
3205,The Mirror Crack'd from Side to Side,4.27,https://picsum.photos/200/300?random=1,1641972043289
3206,I Will Fear No Evil,10.12,https://picsum.photos/200/300?random=1,1641972043289
3207,The Parliament of Man,3.97,https://picsum.photos/200/300?random=1,1641972043289
3208,Some Buried Caesar,5.94,https://picsum.photos/200/300?random=1,1641972043289
3209,The Little Foxes,4.75,https://picsum.photos/200/300?random=1,1641972043289
3210,Blood's a Rover,3.23,https://picsum.photos/200/300?random=1,1641972043289
3211,The Doors of Perception,10.94,https://picsum.photos/200/300?random=1,1641972043289
3212,Far From the Madding Crowd,7.38,https://picsum.photos/200/300?random=1,1641972043289
3213,By Grand Central Station I Sat Down and Wept,13.24,https://picsum.photos/200/300?random=1,1641972043289
3214,Consider Phlebas,9.6,https://picsum.photos/200/300?random=1,1641972043289
3215,Shall not Perish,4.25,https://picsum.photos/200/300?random=1,1641972043289
3216,The Parliament of Man,3.57,https://picsum.photos/200/300?random=1,1641972043289
3217,The Glory and the Dream,9.13,https://picsum.photos/200/300?random=1,1641972043289
3218,Infinite Jest,10.76,https://picsum.photos/200/300?random=1,1641972043289
3219,Taming a Sea Horse,4.67,https://picsum.photos/200/300?random=1,1641972043289
3220,Recalled to Life,9.47,https://picsum.photos/200/300?random=1,1641972043289
3221,Clouds of Witness,5.84,https://picsum.photos/200/300?random=1,1641972043289
3222,Precious Bane,4.6,https://picsum.photos/200/300?random=1,1641972043289
3223,The Waste Land,9.55,https://picsum.photos/200/300?random=1,1641972043289
3224,To Say Nothing of the Dog,8.46,https://picsum.photos/200/300?random=1,1641972043289
